background,LONGITUDE,LATITUDE,depth,DissolvedO2_max,DissolvedO2_mean,DissolvedO2_min,disttoestuary_all_km,Salinity_Lt_max,Salinity_Lt_min,Salinity_max,Salinity_mean,Salinity_min,Salinity_range,sst_average,sst_Lt_max,sst_Lt_min,sst_max,sst_min,sst_range,substrate_simplified
background,17.498024995,-31.012064719,-133.794647216797,273.652954101562,253.619659423828,244.836120605469,21.7108459472656,35.1567649841309,34.8657379150391,35.3204689025879,35.0285949707031,34.7437591552734,0.577095329761505,14.4234237670898,17.4993305206299,13.3320255279541,18.1480293273926,11.6472368240356,6.50079298019409,4
background,33.198024995,-30.512064719,-2973.91455078125,225.750579833984,215.344299316406,203.569931030273,221.620422363281,35.5291213989258,35.2454948425293,35.7472610473633,35.3995666503906,34.9875946044922,0.760955154895782,23.536506652832,26.3850269317627,20.8464584350586,26.9467525482178,19.9259052276611,7.0208477973938,1
background,15.298024995,-32.812064719,-3287.26245117188,255.709884643555,236.907257080078,221.852584838867,245.790481567383,35.6361083984375,35.3615341186523,35.7263107299805,35.5023612976074,35.2297630310059,0.495361000299454,18.3033390045166,20.9613742828369,15.9128885269165,21.7576141357422,14.8238868713379,6.93372678756714,15
background,21.298024995,-34.612064719,-69.0353240966797,255.464981079102,238.130737304688,220.150192260742,29.7514419555664,35.5918121337891,35.3966484069824,35.7166786193848,35.4765090942383,35.2998008728027,0.417871236801147,18.2917308807373,21.8316688537598,15.3464078903198,22.7441444396973,14.1263570785522,8.61778736114502,13
background,25.798024995,-37.512064719,-3181.27026367188,250.617111206055,227.989791870117,215.578903198242,396.112518310547,35.5557136535645,35.2621650695801,35.6339988708496,35.4396438598633,35.0494041442871,0.590872645378113,19.1155986785889,22.0796184539795,16.3429260253906,23.9383697509766,13.7675189971924,10.1708507537842,6
background,17.298024995,-31.012064719,-170.757369995117,272.540496826172,252.301818847656,243.123123168945,35.4260368347168,35.2121391296387,34.9308471679688,35.3622627258301,35.0872917175293,34.7830123901367,0.580143570899963,15.2233066558838,17.6763820648193,13.5491991043091,18.5054397583008,12.1280851364136,6.37735414505005,13
background,17.898024995,-32.012064719,-124.741546630859,277.280456542969,255.885147094727,245.983383178711,43.2175407409668,35.2045936584473,34.8622016906738,35.3543930053711,35.056697845459,34.7246780395508,0.628755331039429,14.7016458511353,17.1582927703857,13.3620510101318,17.7214241027832,11.9644804000854,5.75694417953491,4
background,16.798024995,-29.512064719,-118.787605285645,272.822174072266,249.525512695312,227.605361938477,20.3216114044189,35.1576995849609,34.9274063110352,35.3067932128906,35.0699119567871,34.6030502319336,0.700300455093384,13.4842863082886,17.1073589324951,12.8350419998169,16.7990589141846,11.1157007217407,5.68335771560669,4
background,15.398024995,-30.312064719,-269.013824462891,260.702667236328,241.866714477539,228.326736450195,181.727935791016,35.466869354248,35.1993789672852,35.568531036377,35.3477973937988,34.9994239807129,0.585314393043518,17.0664329528809,19.6733379364014,15.0429334640503,20.476957321167,13.3531303405762,7.12382650375366,13
background,28.598024995,-35.012064719,-4395.7548828125,232.324615478516,220.588806152344,211.388977050781,215.514572143555,35.6208267211914,35.4090728759766,35.7461776733398,35.5264739990234,35.2791023254395,0.466661721467972,21.1867618560791,23.9963302612305,18.7344131469727,24.9700698852539,17.7746467590332,7.19542407989502,16
background,21.698024995,-36.512064719,-255.218322753906,242.248153686523,226.651092529297,214.859359741211,245.214141845703,35.5293922424316,35.3537254333496,35.6631546020508,35.4472274780273,35.2300682067871,0.435042709112167,20.5061950683594,23.0047416687012,18.555814743042,23.8868579864502,17.1854152679443,6.70144319534302,6
background,22.598024995,-34.612064719,-107.81266784668,245.416839599609,234.384399414062,221.75407409668,67.2821197509766,35.5418128967285,35.3782844543457,35.6621551513672,35.4532432556152,35.3222732543945,0.340764939785004,18.5119953155518,21.3933753967285,16.5954647064209,22.5306224822998,15.4932918548584,7.03733062744141,5
background,19.598024995,-35.412064719,-173.147521972656,254.38200378418,234.105041503906,221.485382080078,75.6998672485352,35.6283226013184,35.4374656677246,35.7202644348145,35.5267448425293,35.3102035522461,0.410650908946991,18.6967220306396,21.849178314209,16.2221050262451,23.0077018737793,14.9836616516113,8.02404022216797,4
background,29.198024995,-32.312064719,-1152.35461425781,222.221694946289,214.30680847168,207.44401550293,26.4080810546875,35.4692497253418,35.1969223022461,35.6044921875,35.3420867919922,34.9992866516113,0.605062007904053,23.622278213501,25.9289588928223,21.0253162384033,27.0038928985596,19.9534664154053,7.0504264831543,1
background,16.998024995,-30.312064719,-150.892105102539,271.938446044922,251.500900268555,242.380187988281,27.8351745605469,35.2028961181641,34.9947853088379,35.3576316833496,35.1018867492676,34.8545875549316,0.503823637962341,14.4695310592651,17.3978385925293,13.3082323074341,17.5965824127197,11.9105777740479,5.68600368499756,4
background,16.698024995,-36.712064719,-4501.49365234375,258.2890625,237.115371704102,220.234848022461,332.937896728516,35.5916366577148,35.2458610534668,35.7071571350098,35.4391212463379,34.9507942199707,0.757686972618103,18.8090343475342,21.439733505249,16.3486633300781,23.5265789031982,14.5156478881836,9.01093101501465,16
background,24.698024995,-34.312064719,-114.014389038086,238.828353881836,228.592742919922,221.241287231445,16.7120895385742,35.4976196289062,35.3294486999512,35.6212882995605,35.4141540527344,35.2600364685059,0.359602004289627,18.645528793335,21.5688247680664,17.2217178344727,22.1464996337891,15.9595403671265,6.1869592666626,5
background,28.598024995,-35.212064719,-4421.205078125,233.715393066406,220.802108764648,211.614227294922,235.122314453125,35.626106262207,35.4271011352539,35.7608261108398,35.5354309082031,35.3031463623047,0.457629799842834,21.0585174560547,23.916633605957,18.7096347808838,24.8860282897949,17.8365535736084,7.04947423934937,16
background,15.698024995,-31.412064719,-660.592102050781,257.80908203125,238.243728637695,223.876174926758,206.312271118164,35.5805130004883,35.2975692749023,35.6633033752441,35.4460792541504,35.1532440185547,0.516628384590149,17.8230381011963,20.2533397674561,15.7876510620117,21.1886653900146,14.4663314819336,6.72233295440674,15
background,34.698024995,-30.612064719,-2823.50268554688,227.112380981445,216.814682006836,203.423858642578,332.510375976562,35.5800590515137,35.2656669616699,35.8250198364258,35.4300193786621,35.0237770080566,0.801306903362274,23.3025932312012,26.0054626464844,20.4734992980957,27.4589214324951,19.2113990783691,8.24752235412598,1
background,18.598024995,-34.912064719,-230.013427734375,256.7900390625,235.378463745117,222.98291015625,72.0533142089844,35.6377563476562,35.4062690734863,35.7401161193848,35.5204315185547,35.2749557495117,0.473535150289536,18.4754657745361,21.4168548583984,16.1190032958984,22.6276340484619,14.8160829544067,7.8115496635437,13
background,34.398024995,-28.712064719,-1939.7509765625,223.733047485352,212.960250854492,202.185684204102,209.326675415039,35.510814666748,35.1930122375488,35.6487884521484,35.3563194274902,34.8507919311523,0.797750174999237,24.378719329834,27.1018562316895,21.7566986083984,28.0623569488525,20.5921268463135,7.47023010253906,1
background,31.298024995,-32.712064719,-3694.52807617188,231.475006103516,218.465744018555,208.623550415039,198.100875854492,35.5877723693848,35.3222236633301,35.7044639587402,35.4688529968262,34.9740104675293,0.72996997833252,22.3146591186523,25.3863182067871,19.7481670379639,26.2015628814697,19.0371913909912,7.16437292098999,16
background,22.498024995,-37.712064719,-4371.5556640625,246.454284667969,227.882385253906,215.082046508789,377.90625,35.6172332763672,35.4302139282227,35.6858062744141,35.5216941833496,35.333324432373,0.358223229646683,20.4806880950928,23.3817443847656,18.2574462890625,24.5218601226807,17.2551937103271,7.26666593551636,16
background,27.898024995,-36.512064719,-4219.30029296875,239.610382080078,222.897186279297,212.567123413086,351.147644042969,35.6299591064453,35.4239463806152,35.7553596496582,35.5285186767578,35.3168983459473,0.443196326494217,20.5386333465576,23.2816696166992,18.2582969665527,25.1464538574219,15.8806676864624,9.26578617095947,16
background,29.798024995,-34.512064719,-4304.2919921875,234.510101318359,220.889755249023,210.296249389648,241.779174804688,35.6231155395508,35.4100685119629,35.7337455749512,35.5256843566895,35.2091178894043,0.524258196353912,21.2973690032959,24.1650218963623,18.6874752044678,24.9611167907715,17.9265213012695,7.03459501266479,16
background,22.998024995,-37.312064719,-5421.6416015625,248.658508300781,227.089996337891,214.649353027344,359.973724365234,35.616382598877,35.4245719909668,35.6868705749512,35.5224227905273,35.3276176452637,0.358679383993149,20.5427474975586,23.4445095062256,18.3136959075928,24.1098690032959,17.5766487121582,6.53321886062622,16
background,19.298024995,-34.712064719,-51.451602935791,262.861175537109,238.748641967773,224.193420410156,15.4097013473511,35.6139869689941,35.4109115600586,35.7263603210449,35.505558013916,35.2974319458008,0.429141998291016,16.6819114685059,20.7949619293213,15.1967639923096,20.5925197601318,13.8676414489746,6.72487783432007,5
background,33.098024995,-29.512064719,-2000.39733886719,223.705978393555,213.322677612305,203.130355834961,124.868598937988,35.4862365722656,35.193416595459,35.6620559692383,35.3456993103027,34.9593887329102,0.700876712799072,24.2244148254395,26.9716625213623,21.6906566619873,27.7811813354492,20.6000022888184,7.18117809295654,1
