"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Scyliorhinus capensis",TRUE,1540,462,660,0,0.3,0.428571428571429,0,73
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,73
"Sphyrna zygaena",TRUE,666,333,386,0,0.5,0.57957957957958,0,73
"Squalus acanthias",TRUE,2123,636.9,690,0,0.3,0.325011775788978,0,73
"Squalus bassi",TRUE,1475,442.5,445,0,0.3,0.301694915254237,0,73
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,73
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,73
"Tetronarce cowleyi",TRUE,1623,486.9,613,0,0.3,0.377695625385089,0,73
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,73
"Triakis megalopterus",TRUE,569,170.7,265,0,0.3,0.46572934973638,0,73
"Sphyrna lewini",FALSE,669,200.7,157,43.7,0.3,0.234678624813154,0.065321375186846,73
"Acroteriobatus annulatus",FALSE,1242,621,600,21,0.5,0.483091787439614,0.0169082125603865,74
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,74
"Aetobatus ocellatus",TRUE,188,56.4,85,0,0.3,0.452127659574468,0,74
"Aetomylaeus bovinus",TRUE,391,195.5,216,0,0.5,0.552429667519182,0,74
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,74
"Bathyraja smithii",TRUE,738,221.4,223,0,0.3,0.302168021680217,0,74
"Bathytoshia lata",TRUE,933,279.9,429,0,0.3,0.459807073954984,0,74
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,74
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,74
"Carcharhinus amboinensis",TRUE,231,69.3,104,0,0.3,0.45021645021645,0,74
"Carcharhinus brachyurus",TRUE,1230,369,566,0,0.3,0.460162601626016,0,74
"Carcharhinus brevipinna",TRUE,247,74.1,118,0,0.3,0.477732793522267,0,74
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,74
"Carcharhinus limbatus",TRUE,330,99,159,0,0.3,0.481818181818182,0,74
"Carcharhinus obscurus",TRUE,707,353.5,378,0,0.5,0.534653465346535,0,74
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,74
"Carcharias taurus",TRUE,552,276,292,0,0.5,0.528985507246377,0,74
"Centrophorus squamosus",FALSE,515,257.5,225,32.5,0.5,0.436893203883495,0.0631067961165049,74
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,74
"Cruriraja parcomaculata",TRUE,1646,493.8,549,0,0.3,0.333535844471446,0,74
"Dipturus pullopunctatus",TRUE,1780,534,642,0,0.3,0.360674157303371,0,74
"Dipturus stenorhynchus",TRUE,600,180,250,0,0.3,0.416666666666667,0,74
"Etmopterus compagnoi",TRUE,741,222.3,223,0,0.3,0.300944669365722,0,74
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,74
"Galeorhinus galeus",FALSE,1925,962.5,574,388.5,0.5,0.298181818181818,0.201818181818182,74
"Gymnura natalensis",TRUE,544,163.2,295,0,0.3,0.542279411764706,0,74
"Halaelurus lineatus",TRUE,148,44.4,60,0,0.3,0.405405405405405,0,74
"Halaelurus natalensis",TRUE,649,324.5,343,0,0.5,0.528505392912173,0,74
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,74
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,74
"Haploblepharus pictus",TRUE,332,99.6,157,0,0.3,0.47289156626506,0,74
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,74
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,74
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,74
"Leucoraja wallacei",FALSE,1610,644,625,19,0.4,0.388198757763975,0.0118012422360248,74
"Mobula alfredi",TRUE,80,24,43,0,0.3,0.5375,0,74
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,74
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,74
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,74
"Mustelus palumbes",TRUE,1794,538.2,570,0,0.3,0.317725752508361,0,74
"Myliobatis aquila",TRUE,810,405,457,0,0.5,0.564197530864198,0,74
"Narke capensis",TRUE,340,102,211,0,0.3,0.620588235294118,0,74
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,74
"Notorynchus cepedianus",TRUE,712,213.6,402,0,0.3,0.564606741573034,0,74
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,74
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,74
"Poroderma africanum",TRUE,570,171,328,0,0.3,0.575438596491228,0,74
"Poroderma pantherinum",TRUE,527,158.1,284,0,0.3,0.538899430740038,0,74
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,74
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,74
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,74
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,74
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,74
"Rostroraja alba",FALSE,1778,889,600,289,0.5,0.337457817772778,0.162542182227222,74
"Scyliorhinus capensis",TRUE,1540,462,660,0,0.3,0.428571428571429,0,74
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,74
"Sphyrna zygaena",TRUE,666,333,386,0,0.5,0.57957957957958,0,74
"Squalus acanthias",TRUE,2123,636.9,690,0,0.3,0.325011775788978,0,74
"Squalus bassi",TRUE,1475,442.5,443,0,0.3,0.300338983050847,0,74
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,74
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,74
"Tetronarce cowleyi",TRUE,1623,486.9,613,0,0.3,0.377695625385089,0,74
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,74
"Triakis megalopterus",TRUE,569,170.7,265,0,0.3,0.46572934973638,0,74
"Sphyrna lewini",FALSE,669,200.7,157,43.7,0.3,0.234678624813154,0.065321375186846,74
"Acroteriobatus annulatus",FALSE,1242,621,600,21,0.5,0.483091787439614,0.0169082125603865,75
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,75
"Aetobatus ocellatus",TRUE,188,56.4,85,0,0.3,0.452127659574468,0,75
"Aetomylaeus bovinus",TRUE,391,195.5,216,0,0.5,0.552429667519182,0,75
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,75
"Bathyraja smithii",TRUE,738,221.4,223,0,0.3,0.302168021680217,0,75
"Bathytoshia lata",TRUE,933,279.9,429,0,0.3,0.459807073954984,0,75
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,75
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,75
"Carcharhinus amboinensis",TRUE,231,69.3,104,0,0.3,0.45021645021645,0,75
"Carcharhinus brachyurus",TRUE,1230,369,566,0,0.3,0.460162601626016,0,75
"Carcharhinus brevipinna",TRUE,247,74.1,118,0,0.3,0.477732793522267,0,75
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,75
"Carcharhinus limbatus",TRUE,330,99,159,0,0.3,0.481818181818182,0,75
"Carcharhinus obscurus",TRUE,707,353.5,377,0,0.5,0.533239038189533,0,75
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,75
"Carcharias taurus",TRUE,552,276,292,0,0.5,0.528985507246377,0,75
"Centrophorus squamosus",FALSE,515,257.5,225,32.5,0.5,0.436893203883495,0.0631067961165049,75
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,75
"Cruriraja parcomaculata",TRUE,1646,493.8,548,0,0.3,0.332928311057108,0,75
"Dipturus pullopunctatus",TRUE,1780,534,642,0,0.3,0.360674157303371,0,75
"Dipturus stenorhynchus",TRUE,600,180,250,0,0.3,0.416666666666667,0,75
"Etmopterus compagnoi",TRUE,741,222.3,223,0,0.3,0.300944669365722,0,75
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,75
"Galeorhinus galeus",FALSE,1925,962.5,574,388.5,0.5,0.298181818181818,0.201818181818182,75
"Gymnura natalensis",TRUE,544,163.2,295,0,0.3,0.542279411764706,0,75
"Halaelurus lineatus",TRUE,148,44.4,60,0,0.3,0.405405405405405,0,75
"Halaelurus natalensis",TRUE,649,324.5,342,0,0.5,0.526964560862866,0,75
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,75
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,75
"Haploblepharus pictus",TRUE,332,99.6,157,0,0.3,0.47289156626506,0,75
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,75
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,75
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,75
"Leucoraja wallacei",FALSE,1610,644,625,19,0.4,0.388198757763975,0.0118012422360248,75
"Mobula alfredi",TRUE,80,24,43,0,0.3,0.5375,0,75
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,75
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,75
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,75
"Mustelus palumbes",TRUE,1794,538.2,570,0,0.3,0.317725752508361,0,75
"Myliobatis aquila",TRUE,810,405,456,0,0.5,0.562962962962963,0,75
"Narke capensis",TRUE,340,102,211,0,0.3,0.620588235294118,0,75
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,75
"Notorynchus cepedianus",TRUE,712,213.6,402,0,0.3,0.564606741573034,0,75
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,75
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,75
"Poroderma africanum",TRUE,570,171,329,0,0.3,0.57719298245614,0,75
"Poroderma pantherinum",TRUE,527,158.1,285,0,0.3,0.540796963946869,0,75
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,75
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,75
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,75
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,75
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,75
"Rostroraja alba",FALSE,1778,889,600,289,0.5,0.337457817772778,0.162542182227222,75
"Scyliorhinus capensis",TRUE,1540,462,660,0,0.3,0.428571428571429,0,75
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,75
"Sphyrna zygaena",TRUE,666,333,385,0,0.5,0.578078078078078,0,75
"Squalus acanthias",TRUE,2123,636.9,690,0,0.3,0.325011775788978,0,75
"Squalus bassi",TRUE,1475,442.5,443,0,0.3,0.300338983050847,0,75
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,75
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,75
"Tetronarce cowleyi",TRUE,1623,486.9,613,0,0.3,0.377695625385089,0,75
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,75
"Triakis megalopterus",TRUE,569,170.7,265,0,0.3,0.46572934973638,0,75
"Sphyrna lewini",FALSE,669,200.7,157,43.7,0.3,0.234678624813154,0.065321375186846,75
"Acroteriobatus annulatus",FALSE,1242,621,600,21,0.5,0.483091787439614,0.0169082125603865,76
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,76
"Aetobatus ocellatus",TRUE,188,56.4,85,0,0.3,0.452127659574468,0,76
"Aetomylaeus bovinus",TRUE,391,195.5,216,0,0.5,0.552429667519182,0,76
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,76
"Bathyraja smithii",TRUE,738,221.4,223,0,0.3,0.302168021680217,0,76
"Bathytoshia lata",TRUE,933,279.9,429,0,0.3,0.459807073954984,0,76
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,76
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,76
"Carcharhinus amboinensis",TRUE,231,69.3,104,0,0.3,0.45021645021645,0,76
"Carcharhinus brachyurus",TRUE,1230,369,566,0,0.3,0.460162601626016,0,76
"Carcharhinus brevipinna",TRUE,247,74.1,118,0,0.3,0.477732793522267,0,76
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,76
"Carcharhinus limbatus",TRUE,330,99,159,0,0.3,0.481818181818182,0,76
"Carcharhinus obscurus",TRUE,707,353.5,377,0,0.5,0.533239038189533,0,76
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,76
"Carcharias taurus",TRUE,552,276,291,0,0.5,0.527173913043478,0,76
"Centrophorus squamosus",FALSE,515,257.5,225,32.5,0.5,0.436893203883495,0.0631067961165049,76
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,76
"Cruriraja parcomaculata",TRUE,1646,493.8,548,0,0.3,0.332928311057108,0,76
"Dipturus pullopunctatus",TRUE,1780,534,642,0,0.3,0.360674157303371,0,76
"Dipturus stenorhynchus",TRUE,600,180,251,0,0.3,0.418333333333333,0,76
"Etmopterus compagnoi",TRUE,741,222.3,223,0,0.3,0.300944669365722,0,76
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,76
"Galeorhinus galeus",FALSE,1925,962.5,574,388.5,0.5,0.298181818181818,0.201818181818182,76
"Gymnura natalensis",TRUE,544,163.2,295,0,0.3,0.542279411764706,0,76
"Halaelurus lineatus",TRUE,148,44.4,60,0,0.3,0.405405405405405,0,76
"Halaelurus natalensis",TRUE,649,324.5,342,0,0.5,0.526964560862866,0,76
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,76
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,76
"Haploblepharus pictus",TRUE,332,99.6,157,0,0.3,0.47289156626506,0,76
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,76
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,76
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,76
"Leucoraja wallacei",FALSE,1610,644,625,19,0.4,0.388198757763975,0.0118012422360248,76
"Mobula alfredi",TRUE,80,24,43,0,0.3,0.5375,0,76
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,76
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,76
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,76
"Mustelus palumbes",TRUE,1794,538.2,570,0,0.3,0.317725752508361,0,76
"Myliobatis aquila",TRUE,810,405,456,0,0.5,0.562962962962963,0,76
"Narke capensis",TRUE,340,102,211,0,0.3,0.620588235294118,0,76
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,76
"Notorynchus cepedianus",TRUE,712,213.6,402,0,0.3,0.564606741573034,0,76
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,76
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,76
"Poroderma africanum",TRUE,570,171,328,0,0.3,0.575438596491228,0,76
"Poroderma pantherinum",TRUE,527,158.1,285,0,0.3,0.540796963946869,0,76
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,76
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,76
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,76
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,76
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,76
"Rostroraja alba",FALSE,1778,889,600,289,0.5,0.337457817772778,0.162542182227222,76
"Scyliorhinus capensis",TRUE,1540,462,660,0,0.3,0.428571428571429,0,76
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,76
"Sphyrna zygaena",TRUE,666,333,385,0,0.5,0.578078078078078,0,76
"Squalus acanthias",TRUE,2123,636.9,690,0,0.3,0.325011775788978,0,76
"Squalus bassi",TRUE,1475,442.5,443,0,0.3,0.300338983050847,0,76
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,76
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,76
"Tetronarce cowleyi",TRUE,1623,486.9,613,0,0.3,0.377695625385089,0,76
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,76
"Triakis megalopterus",TRUE,569,170.7,264,0,0.3,0.463971880492091,0,76
"Sphyrna lewini",FALSE,669,200.7,157,43.7,0.3,0.234678624813154,0.065321375186846,76
"Acroteriobatus annulatus",FALSE,1242,621,600,21,0.5,0.483091787439614,0.0169082125603865,77
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,77
"Aetobatus ocellatus",TRUE,188,56.4,85,0,0.3,0.452127659574468,0,77
"Aetomylaeus bovinus",TRUE,391,195.5,216,0,0.5,0.552429667519182,0,77
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,77
"Bathyraja smithii",TRUE,738,221.4,223,0,0.3,0.302168021680217,0,77
"Bathytoshia lata",TRUE,933,279.9,430,0,0.3,0.460878885316184,0,77
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,77
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,77
"Carcharhinus amboinensis",TRUE,231,69.3,104,0,0.3,0.45021645021645,0,77
"Carcharhinus brachyurus",TRUE,1230,369,566,0,0.3,0.460162601626016,0,77
"Carcharhinus brevipinna",TRUE,247,74.1,118,0,0.3,0.477732793522267,0,77
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,77
"Carcharhinus limbatus",TRUE,330,99,158,0,0.3,0.478787878787879,0,77
"Carcharhinus obscurus",TRUE,707,353.5,376,0,0.5,0.531824611032532,0,77
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,77
"Carcharias taurus",TRUE,552,276,291,0,0.5,0.527173913043478,0,77
"Centrophorus squamosus",FALSE,515,257.5,225,32.5,0.5,0.436893203883495,0.0631067961165049,77
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,77
"Cruriraja parcomaculata",TRUE,1646,493.8,547,0,0.3,0.33232077764277,0,77
"Dipturus pullopunctatus",TRUE,1780,534,642,0,0.3,0.360674157303371,0,77
"Dipturus stenorhynchus",TRUE,600,180,251,0,0.3,0.418333333333333,0,77
"Etmopterus compagnoi",TRUE,741,222.3,223,0,0.3,0.300944669365722,0,77
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,77
"Galeorhinus galeus",FALSE,1925,962.5,574,388.5,0.5,0.298181818181818,0.201818181818182,77
"Gymnura natalensis",TRUE,544,163.2,295,0,0.3,0.542279411764706,0,77
"Halaelurus lineatus",TRUE,148,44.4,60,0,0.3,0.405405405405405,0,77
"Halaelurus natalensis",TRUE,649,324.5,342,0,0.5,0.526964560862866,0,77
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,77
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,77
"Haploblepharus pictus",TRUE,332,99.6,157,0,0.3,0.47289156626506,0,77
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,77
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,77
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,77
"Leucoraja wallacei",FALSE,1610,644,626,18,0.4,0.388819875776398,0.0111801242236025,77
"Mobula alfredi",TRUE,80,24,43,0,0.3,0.5375,0,77
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,77
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,77
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,77
"Mustelus palumbes",TRUE,1794,538.2,571,0,0.3,0.318283166109253,0,77
"Myliobatis aquila",TRUE,810,405,456,0,0.5,0.562962962962963,0,77
"Narke capensis",TRUE,340,102,213,0,0.3,0.626470588235294,0,77
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,77
"Notorynchus cepedianus",TRUE,712,213.6,402,0,0.3,0.564606741573034,0,77
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,77
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,77
"Poroderma africanum",TRUE,570,171,329,0,0.3,0.57719298245614,0,77
"Poroderma pantherinum",TRUE,527,158.1,286,0,0.3,0.5426944971537,0,77
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,77
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,77
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,77
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,77
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,77
"Rostroraja alba",FALSE,1778,889,600,289,0.5,0.337457817772778,0.162542182227222,77
"Scyliorhinus capensis",TRUE,1540,462,661,0,0.3,0.429220779220779,0,77
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,77
"Sphyrna zygaena",TRUE,666,333,386,0,0.5,0.57957957957958,0,77
"Squalus acanthias",TRUE,2123,636.9,690,0,0.3,0.325011775788978,0,77
"Squalus bassi",TRUE,1475,442.5,443,0,0.3,0.300338983050847,0,77
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,77
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,77
"Tetronarce cowleyi",TRUE,1623,486.9,614,0,0.3,0.378311768330253,0,77
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,77
"Triakis megalopterus",TRUE,569,170.7,264,0,0.3,0.463971880492091,0,77
"Sphyrna lewini",FALSE,669,200.7,157,43.7,0.3,0.234678624813154,0.065321375186846,77
"Acroteriobatus annulatus",FALSE,1242,621,600,21,0.5,0.483091787439614,0.0169082125603865,78
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,78
"Aetobatus ocellatus",TRUE,188,56.4,85,0,0.3,0.452127659574468,0,78
"Aetomylaeus bovinus",TRUE,391,195.5,216,0,0.5,0.552429667519182,0,78
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,78
"Bathyraja smithii",TRUE,738,221.4,223,0,0.3,0.302168021680217,0,78
"Bathytoshia lata",TRUE,933,279.9,431,0,0.3,0.461950696677385,0,78
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,78
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,78
"Carcharhinus amboinensis",TRUE,231,69.3,104,0,0.3,0.45021645021645,0,78
"Carcharhinus brachyurus",TRUE,1230,369,566,0,0.3,0.460162601626016,0,78
"Carcharhinus brevipinna",TRUE,247,74.1,119,0,0.3,0.481781376518219,0,78
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,78
"Carcharhinus limbatus",TRUE,330,99,158,0,0.3,0.478787878787879,0,78
"Carcharhinus obscurus",TRUE,707,353.5,376,0,0.5,0.531824611032532,0,78
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,78
"Carcharias taurus",TRUE,552,276,291,0,0.5,0.527173913043478,0,78
"Centrophorus squamosus",FALSE,515,257.5,225,32.5,0.5,0.436893203883495,0.0631067961165049,78
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,78
"Cruriraja parcomaculata",TRUE,1646,493.8,546,0,0.3,0.331713244228433,0,78
"Dipturus pullopunctatus",TRUE,1780,534,642,0,0.3,0.360674157303371,0,78
"Dipturus stenorhynchus",TRUE,600,180,251,0,0.3,0.418333333333333,0,78
"Etmopterus compagnoi",TRUE,741,222.3,223,0,0.3,0.300944669365722,0,78
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,78
"Galeorhinus galeus",FALSE,1925,962.5,574,388.5,0.5,0.298181818181818,0.201818181818182,78
"Gymnura natalensis",TRUE,544,163.2,295,0,0.3,0.542279411764706,0,78
"Halaelurus lineatus",TRUE,148,44.4,60,0,0.3,0.405405405405405,0,78
"Halaelurus natalensis",TRUE,649,324.5,343,0,0.5,0.528505392912173,0,78
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,78
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,78
"Haploblepharus pictus",TRUE,332,99.6,158,0,0.3,0.475903614457831,0,78
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,78
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,78
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,78
"Leucoraja wallacei",FALSE,1610,644,627,17,0.4,0.38944099378882,0.0105590062111801,78
"Mobula alfredi",TRUE,80,24,43,0,0.3,0.5375,0,78
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,78
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,78
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,78
"Mustelus palumbes",TRUE,1794,538.2,571,0,0.3,0.318283166109253,0,78
"Myliobatis aquila",TRUE,810,405,457,0,0.5,0.564197530864198,0,78
"Narke capensis",TRUE,340,102,214,0,0.3,0.629411764705882,0,78
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,78
"Notorynchus cepedianus",TRUE,712,213.6,402,0,0.3,0.564606741573034,0,78
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,78
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,78
"Poroderma africanum",TRUE,570,171,330,0,0.3,0.578947368421053,0,78
"Poroderma pantherinum",TRUE,527,158.1,287,0,0.3,0.544592030360531,0,78
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,78
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,78
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,78
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,78
