"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,7
"Leucoraja wallacei",FALSE,1610,644,499,145,0.4,0.309937888198758,0.0900621118012422,7
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,7
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,7
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,7
"Mustelus mustelus",FALSE,1503,751.5,581,170.5,0.5,0.386560212907518,0.113439787092482,7
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,7
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,7
"Notorynchus cepedianus",TRUE,712,213.6,374,0,0.3,0.525280898876405,0,7
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,7
"Pateobatis jenkinsii",TRUE,226,67.8,121,0,0.3,0.535398230088496,0,7
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,7
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,7
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,7
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,7
"Rhizoprionodon acutus",TRUE,77,23.1,31,0,0.3,0.402597402597403,0,7
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,7
"Rostroraja alba",FALSE,1778,889,513,376,0.5,0.288526434195726,0.211473565804274,7
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,7
"Sphyrna zygaena",TRUE,666,333,354,0,0.5,0.531531531531532,0,7
"Squalus acanthias",FALSE,2123,636.9,598,38.9,0.3,0.281676872350447,0.0183231276495525,7
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,7
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,7
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,7
"Sphyrna lewini",FALSE,669,200.7,156,44.7,0.3,0.233183856502242,0.0668161434977578,7
"Acroteriobatus annulatus",FALSE,1242,621,580,41,0.5,0.466988727858293,0.0330112721417069,8
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,8
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,8
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,8
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,8
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,8
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,8
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,8
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,8
"Carcharhinus brachyurus",TRUE,1230,369,553,0,0.3,0.449593495934959,0,8
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,8
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,8
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,8
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,8
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,8
"Carcharias taurus",TRUE,552,276,278,0,0.5,0.503623188405797,0,8
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,8
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,8
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,8
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,8
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,8
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,8
"Himantura leoparda",TRUE,172,51.6,84,0,0.3,0.488372093023256,0,8
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,8
"Leucoraja wallacei",FALSE,1610,644,501,143,0.4,0.311180124223602,0.0888198757763975,8
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,8
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,8
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,8
"Mustelus mustelus",FALSE,1503,751.5,583,168.5,0.5,0.387890884896873,0.112109115103127,8
"Myliobatis aquila",TRUE,810,405,419,0,0.5,0.517283950617284,0,8
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,8
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,8
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,8
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,8
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,8
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,8
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,8
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,8
"Rhizoprionodon acutus",TRUE,77,23.1,31,0,0.3,0.402597402597403,0,8
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,8
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,8
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,8
"Sphyrna zygaena",TRUE,666,333,354,0,0.5,0.531531531531532,0,8
"Squalus acanthias",FALSE,2123,636.9,600,36.9,0.3,0.282618935468676,0.0173810645313236,8
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,8
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,8
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,8
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,8
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,9
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,9
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,9
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,9
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,9
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,9
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,9
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,9
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,9
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,9
"Carcharhinus brevipinna",TRUE,247,74.1,104,0,0.3,0.421052631578947,0,9
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,9
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,9
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,9
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,9
"Carcharias taurus",TRUE,552,276,278,0,0.5,0.503623188405797,0,9
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,9
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,9
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,9
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,9
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,9
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,9
"Himantura leoparda",TRUE,172,51.6,84,0,0.3,0.488372093023256,0,9
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,9
"Leucoraja wallacei",FALSE,1610,644,499,145,0.4,0.309937888198758,0.0900621118012422,9
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,9
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,9
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,9
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,9
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,9
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,9
"Notorynchus cepedianus",TRUE,712,213.6,374,0,0.3,0.525280898876405,0,9
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,9
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,9
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,9
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,9
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,9
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,9
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,9
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,9
"Rostroraja alba",FALSE,1778,889,514,375,0.5,0.289088863892013,0.210911136107987,9
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,9
"Sphyrna zygaena",TRUE,666,333,354,0,0.5,0.531531531531532,0,9
"Squalus acanthias",FALSE,2123,636.9,598,38.9,0.3,0.281676872350447,0.0183231276495525,9
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,9
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,9
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,9
"Sphyrna lewini",FALSE,669,200.7,154,46.7,0.3,0.230194319880419,0.0698056801195815,9
"Acroteriobatus annulatus",FALSE,1242,621,580,41,0.5,0.466988727858293,0.0330112721417069,10
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,10
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,10
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,10
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,10
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,10
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,10
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,10
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,10
"Carcharhinus brachyurus",TRUE,1230,369,553,0,0.3,0.449593495934959,0,10
"Carcharhinus brevipinna",TRUE,247,74.1,103,0,0.3,0.417004048582996,0,10
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,10
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,10
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,10
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,10
"Carcharias taurus",TRUE,552,276,278,0,0.5,0.503623188405797,0,10
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,10
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,10
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,10
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,10
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,10
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,10
"Himantura leoparda",TRUE,172,51.6,84,0,0.3,0.488372093023256,0,10
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,10
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,10
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,10
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,10
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,10
"Mustelus mustelus",FALSE,1503,751.5,583,168.5,0.5,0.387890884896873,0.112109115103127,10
"Myliobatis aquila",TRUE,810,405,419,0,0.5,0.517283950617284,0,10
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,10
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,10
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,10
"Pateobatis jenkinsii",TRUE,226,67.8,121,0,0.3,0.535398230088496,0,10
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,10
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,10
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,10
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,10
"Rhizoprionodon acutus",TRUE,77,23.1,31,0,0.3,0.402597402597403,0,10
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,10
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,10
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,10
"Sphyrna zygaena",TRUE,666,333,354,0,0.5,0.531531531531532,0,10
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,10
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,10
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,10
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,10
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,10
"Acroteriobatus annulatus",FALSE,1242,621,580,41,0.5,0.466988727858293,0.0330112721417069,11
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,11
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,11
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,11
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,11
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,11
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,11
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,11
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,11
"Carcharhinus brachyurus",TRUE,1230,369,553,0,0.3,0.449593495934959,0,11
"Carcharhinus brevipinna",TRUE,247,74.1,103,0,0.3,0.417004048582996,0,11
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,11
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,11
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,11
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,11
"Carcharias taurus",TRUE,552,276,278,0,0.5,0.503623188405797,0,11
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,11
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,11
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,11
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,11
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,11
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,11
"Himantura leoparda",TRUE,172,51.6,84,0,0.3,0.488372093023256,0,11
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,11
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,11
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,11
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,11
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,11
"Mustelus mustelus",FALSE,1503,751.5,583,168.5,0.5,0.387890884896873,0.112109115103127,11
"Myliobatis aquila",TRUE,810,405,419,0,0.5,0.517283950617284,0,11
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,11
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,11
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,11
"Pateobatis jenkinsii",TRUE,226,67.8,121,0,0.3,0.535398230088496,0,11
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,11
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,11
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,11
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,11
"Rhizoprionodon acutus",TRUE,77,23.1,31,0,0.3,0.402597402597403,0,11
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,11
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,11
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,11
"Sphyrna zygaena",TRUE,666,333,354,0,0.5,0.531531531531532,0,11
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,11
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,11
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,11
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,11
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,11
"Acroteriobatus annulatus",FALSE,1242,621,580,41,0.5,0.466988727858293,0.0330112721417069,12
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,12
"Aetobatus ocellatus",TRUE,188,56.4,96,0,0.3,0.51063829787234,0,12
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,12
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,12
"Bathytoshia lata",TRUE,933,279.9,460,0,0.3,0.493033226152197,0,12
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,12
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,12
"Carcharhinus amboinensis",TRUE,231,69.3,97,0,0.3,0.41991341991342,0,12
"Carcharhinus brachyurus",TRUE,1230,369,553,0,0.3,0.449593495934959,0,12
"Carcharhinus brevipinna",TRUE,247,74.1,104,0,0.3,0.421052631578947,0,12
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,12
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,12
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,12
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,12
"Carcharias taurus",TRUE,552,276,278,0,0.5,0.503623188405797,0,12
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,12
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,12
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,12
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,12
"Haploblepharus edwardsii",FALSE,687,412.2,411,1.19999999999999,0.6,0.59825327510917,0.00174672489082968,12
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,12
"Himantura leoparda",TRUE,172,51.6,84,0,0.3,0.488372093023256,0,12
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,12
"Leucoraja wallacei",FALSE,1610,644,499,145,0.4,0.309937888198758,0.0900621118012422,12
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,12
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,12
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,12
"Mustelus mustelus",FALSE,1503,751.5,583,168.5,0.5,0.387890884896873,0.112109115103127,12
"Myliobatis aquila",TRUE,810,405,419,0,0.5,0.517283950617284,0,12
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,12
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,12
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,12
"Pateobatis jenkinsii",TRUE,226,67.8,122,0,0.3,0.539823008849557,0,12
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,12
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,12
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,12
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,12
"Rhizoprionodon acutus",TRUE,77,23.1,31,0,0.3,0.402597402597403,0,12
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,12
"Rostroraja alba",FALSE,1778,889,514,375,0.5,0.289088863892013,0.210911136107987,12
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,12
"Sphyrna zygaena",TRUE,666,333,354,0,0.5,0.531531531531532,0,12
"Squalus acanthias",FALSE,2123,636.9,598,38.9,0.3,0.281676872350447,0.0183231276495525,12
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,12
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,12
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,12
"Sphyrna lewini",FALSE,669,200.7,153,47.7,0.3,0.228699551569507,0.0713004484304933,12
"Acroteriobatus annulatus",FALSE,1242,621,580,41,0.5,0.466988727858293,0.0330112721417069,13
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,13
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,13
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,13
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,13
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,13
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,13
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,13
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,13
"Carcharhinus brachyurus",TRUE,1230,369,553,0,0.3,0.449593495934959,0,13
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,13
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,13
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,13
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,13
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,13
"Carcharias taurus",TRUE,552,276,278,0,0.5,0.503623188405797,0,13
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,13
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,13
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,13
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,13
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,13
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,13
"Himantura leoparda",TRUE,172,51.6,84,0,0.3,0.488372093023256,0,13
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,13
"Leucoraja wallacei",FALSE,1610,644,501,143,0.4,0.311180124223602,0.0888198757763975,13
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,13
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,13
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,13
"Mustelus mustelus",FALSE,1503,751.5,583,168.5,0.5,0.387890884896873,0.112109115103127,13
"Myliobatis aquila",TRUE,810,405,419,0,0.5,0.517283950617284,0,13
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,13
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,13
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,13
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,13
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,13
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,13
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,13
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,13
"Rhizoprionodon acutus",TRUE,77,23.1,31,0,0.3,0.402597402597403,0,13
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,13
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,13
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,13
"Sphyrna zygaena",TRUE,666,333,354,0,0.5,0.531531531531532,0,13
"Squalus acanthias",FALSE,2123,636.9,600,36.9,0.3,0.282618935468676,0.0173810645313236,13
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,13
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,13
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,13
"Sphyrna lewini",FALSE,669,200.7,151,49.7,0.3,0.225710014947683,0.0742899850523169,13
